Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1965 [YR1965],1970 [YR1970],1975 [YR1975],1980 [YR1980],1985 [YR1985],1990 [YR1990],1995 [YR1995],2000 [YR2000],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Vietnam,VNM,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,40.17093765286,38.7367436542925,27.1826902624272,22.7349215074926,19.2999788840494,18.7267854535521,18.655099701709,20.4131439246507,19.1684704623392,18.3784805832532,19.5677440868872,19.2214009962966,17.9635863672912,17.6991997675893,16.9922120022076,..
Vietnam,VNM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.044,10.324,11.508,10.375,7.226,6.866,6.362,5.858,5.54,5.565,5.59,5.617,5.646,5.674,5.702,5.73,5.757,5.785,5.815,..,..
Vietnam,VNM,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91,82
Vietnam,VNM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,39.4336872787841,54.5623836126629,70.3438200720256,98.0963907617315,159.301623018105,295.037156596149,579.922104182318,655.326054600102,738.471950937146,813.15856562659,917.396105783203,1034.60731026946,1129.72525702735,1243.45225494656,1305.57768258513,..,..,..
Vietnam,VNM,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,65.3000030517578,..,51.7000007629395,..,..,..,..,..,47.4000015258789,46.7999992370605,..,..,..
Vietnam,VNM,Employment in industry (% of total employment),SL.IND.EMPL.ZS,..,..,..,..,..,..,..,..,12.3999996185303,..,20.2000007629395,..,..,..,..,..,21.1000003814697,21.2000007629395,..,..,..
Vietnam,VNM,Employment in services (% of total employment),SL.SRV.EMPL.ZS,..,..,..,..,..,..,..,..,22.2999992370605,..,28.2000007629395,..,..,..,..,..,31.5,32,..,..,..
Vietnam,VNM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,36.0386153908604,32.8128561801646,49.9662477347537,63.6994926701393,67.7168143260187,70.517874602272,70.3366919402715,62.9717966689292,72.0023637889581,79.3908444282327,80.028618800839,83.6261431037686,86.4047688894668,89.7792486373269,..
Vietnam,VNM,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..,..,..,..,..,..,-1298000000,-1889000000,-2315000000,-6516000000,-9279000000,-6900000000,-7100000000,-6480000000,-7168000000,-6944000000,-8050000000,-10700000000,..
Vietnam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,239.428684866897,98.0318690725069,288.020277990281,433.333707823148,699.499777506255,796.671573774518,919.209265568078,1164.61252461712,1232.3696735953,1333.58352396677,1542.67043610149,1754.5479738641,1907.56438167972,2052.31908380089,2111.13802366815,..
Vietnam,VNM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,970.235652440424,1488.64604361805,2100.24307607294,3102.93669311113,3383.6950398444,3681.31611762133,3924.10132886904,4123.42580419874,4395.51016267998,4715.88634932312,5000.76485438209,5300.32607044765,5656.95694019801,6034.25994918754,..
Vietnam,VNM,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,37.44,..,38.15,..,42.68,..,38.7,..,37.59,..,..
Vietnam,VNM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,2.09999990463257,2.29999995231628,2.09999990463257,2.29999995231628,2.29999995231628,2.40000009536743,2.59999990463257,2.59999990463257,2,1.79999995231628,2.20000004768372,2.29999995231628,..,..
Vietnam,VNM,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,2.15099820496032,1.79656609383679,2.09259938242,2.79209384764477,3.43791016533393,3.10707263260723,2.93510795966688,3.44003374999261,..
Vietnam,VNM,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,8.97065180013881,8.60261830524985,8.8669350481389,9.29886918718677,9.93053370956789,9.53803634264805,8.77158802730214,8.73925043894688,..
Vietnam,VNM,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,18.484672723996,32.672750657776,60.4667877825079,65.3595423737595,85.63968738395,82.8727709652009,103.322410880702,114.723470081953,101.798969524235,94.8322116805257,96.8032685110631,100.300170168742,111.926329557233,..
Vietnam,VNM,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,..,..,..,..,..,27.3504265088758,22.6742955583289,28.7559207905757,34.1980587739139,38.1311399002846,38.5847310338981,38.5116248479069,37.0776963788801,37.3882070455264,32.1318937375917,32.2444018287114,33.5577933080444,33.1900402370139,33.2143938224252,33.2500807324448,..
Vietnam,VNM,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,..,..,..,..,..,32.4786323339908,38.5889607873786,44.0613907794334,43.0670197185936,42.5688812156661,42.6884835125499,42.8332754503842,42.5091596964692,43.4433224921344,36.9424717818102,36.7327594238746,37.2668059193589,38.7362028780262,39.0363944237677,39.7332895764278,..
Vietnam,VNM,"Population, total",SP.POP.TOTL,34743000,38341000,42729000,48030000,53700000,58868000,66016700,71995500,77630900,82392100,83311200,84218500,85118700,86025000,86932500,87860300,88809200,89759500,90728900,91703800,..
Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,93.23774,..,96.4,..,..,..,..,..,99.3,..,100,..,..,..,..
